name,value,value_lower,date_created,date_last_used,count
tags,"Сократ, Платон, Аристотель, Архимед, Диоген, Философы, Философия, ","сократ, платон, аристотель, архимед, диоген, философы, философия, ",1757114766,1757114766,1
tags,"Архимед, Аристотель, Платон, философы, философия, Сократ, Диоген, Философ, Философия, Философское, ","архимед, аристотель, платон, философы, философия, сократ, диоген, философ, философия, философское, ",1757114803,1757114803,1
tags,"Мужские хобби, Мужские занятия, Хобби, Мужчины, Занятие, Мужское хобби, Эксбиционизм, Вархаммер, ","мужские хобби, мужские занятия, хобби, мужчины, занятие, мужское хобби, эксбиционизм, вархаммер, ",1757115019,1757115019,1
tags,"занятие, Эксбиционизм, Мужское хобби, мужские занятия, Мужские хобби, вархаммер, хобби, мужчины, В плаще, ","занятие, эксбиционизм, мужское хобби, мужские занятия, мужские хобби, вархаммер, хобби, мужчины, в плаще, ",1757115032,1757115032,1
tags,"Губка Боб, Автомобиль, Показалось, Парейдолия, Креатив, Идеально, Фары, ","губка боб, автомобиль, показалось, парейдолия, креатив, идеально, фары, ",1757115252,1757115252,1
tags,"автомобиль, На заправке, из фильма, машина, Ghostbusters, привидения, из кино, каспер, приведение, Охотники за привидениями, Аэрография","автомобиль, на заправке, из фильма, машина, ghostbusters, привидения, из кино, каспер, приведение, охотники за привидениями, аэрография",1757115314,1757115314,1
tags,"хентай, женские прелести, креатив, отверстие, женское тело, вставил, женская анатомия, Заправка автомобиля, аниме, бензобак, показалось, Автомобильный креатив, аэрография","хентай, женские прелести, креатив, отверстие, женское тело, вставил, женская анатомия, заправка автомобиля, аниме, бензобак, показалось, автомобильный креатив, аэрография",1757115482,1757115482,1
tags,"Парейдолия, фары, аэрография, Губка Боб, Авто, Спанч боб, креатив, Патрик Стар, показалось, автомобиль, Идеально, Автомобильный креатив, ","парейдолия, фары, аэрография, губка боб, авто, спанч боб, креатив, патрик стар, показалось, автомобиль, идеально, автомобильный креатив, ",1757115498,1757115498,1
tags,"Автомобильный креатив, Фары, Аэрография, Креатив, Смотрит, Глаза, Показалось, Парейдолия, Креатив, ","автомобильный креатив, фары, аэрография, креатив, смотрит, глаза, показалось, парейдолия, креатив, ",1757115725,1757115725,1
tags,"Фары, Автомобильный креатив, Аэрография, Фары, Терминатор, Показалось, Парейдолия, Задний ход, Креатив, ","фары, автомобильный креатив, аэрография, фары, терминатор, показалось, парейдолия, задний ход, креатив, ",1757115925,1757115925,1
tags,"креатив, Заправка автомобиля, женская анатомия, показалось, аниме, женские прелести, Автомобильный креатив, женское тело, отверстие, аэрография, хентай, бензобак, вставил, Автомобильная парейдолия, ","креатив, заправка автомобиля, женская анатомия, показалось, аниме, женские прелести, автомобильный креатив, женское тело, отверстие, аэрография, хентай, бензобак, вставил, автомобильная парейдолия, ",1757115974,1757115974,1
tags,"аэрография, Терминатор, Задний ход, Парейдолия, показалось, Автомобильный креатив, креатив, фары, Автомобильная парейдолия, ","аэрография, терминатор, задний ход, парейдолия, показалось, автомобильный креатив, креатив, фары, автомобильная парейдолия, ",1757115990,1757115990,1
tags,"фары, Патрик Стар, аэрография, Губка Боб, Спанч боб, Автомобильный креатив, Авто, автомобиль, Идеально, креатив, Парейдолия, показалось, Автомобильная парейдолия, ","фары, патрик стар, аэрография, губка боб, спанч боб, автомобильный креатив, авто, автомобиль, идеально, креатив, парейдолия, показалось, автомобильная парейдолия, ",1757116017,1757116017,1
tags,"глаза, Парейдолия, креатив, Автомобильный креатив, аэрография, фары, показалось, смотрит, Автомобильная парейдолия, ","глаза, парейдолия, креатив, автомобильный креатив, аэрография, фары, показалось, смотрит, автомобильная парейдолия, ",1757116023,1757116023,1
tags,"Телефонные номера, Список контактов, Черный список, Контакты, Записная книжка, Телефоны, ","телефонные номера, список контактов, черный список, контакты, записная книжка, телефоны, ",1757116166,1757116166,1
tags,"Электронный документооборот, Документооборот, Документы, Флешка, ","электронный документооборот, документооборот, документы, флешка, ",1757116676,1757116676,1
tags,"флешка, документооборот, Электронный документооборот, документы, Инстанции, Документы, ","флешка, документооборот, электронный документооборот, документы, инстанции, документы, ",1757116688,1757116688,1
tags,"Собака, Без намордника, Порода, Порода собаки, ротвейлер, Ритейлер, Риелтор, Блондинка, Блондинки, ","собака, без намордника, порода, порода собаки, ротвейлер, ритейлер, риелтор, блондинка, блондинки, ",1757117084,1757117084,1
tags,"риелтор, ротвейлер, собака, Без намордника, порода, порода собаки, блондинка, блондинки, Ритейлер, Риелтор, ","риелтор, ротвейлер, собака, без намордника, порода, порода собаки, блондинка, блондинки, ритейлер, риелтор, ",1757117109,1757117109,1
tags,"Поликлиника, В поликлинике, Психиатр, Нервы, Нервный, Опоздал, Задержался, Поругался, Поругались, Невропатолог, Псих, ","поликлиника, в поликлинике, психиатр, нервы, нервный, опоздал, задержался, поругался, поругались, невропатолог, псих, ",1757117418,1757117418,1
tags,"IT, Айти, Алкоголь, Закодированный, Закодировался, Кодировка, Алкоголизм, Мужской алкоголизм, Алкоголик, Отношение, Айти, Айтишник, Мужчины, Женщины, Уточнение, Уточняющие вопросы, ","it, айти, алкоголь, закодированный, закодировался, кодировка, алкоголизм, мужской алкоголизм, алкоголик, отношение, айти, айтишник, мужчины, женщины, уточнение, уточняющие вопросы, ",1757117882,1757117882,1
tags,"Флирт, Мужской флирт, неудачное знакомство, Отшила, Послала, Не дала, ","флирт, мужской флирт, неудачное знакомство, отшила, послала, не дала, ",1757118066,1757118066,1
tags,"Отвали, знак зодиака, зодиак, Отстань, Отшила, Отвали, Неудачное знакомство, Послала, Отстань, Отвали, ","отвали, знак зодиака, зодиак, отстань, отшила, отвали, неудачное знакомство, послала, отстань, отвали, ",1757118188,1757118188,1
tags,"Плита, Конфорка, Конфорки, Точка зрения, Продавец, Покупатель, Логично, Уточнение, Не работает, Переписка, Плита, Продажа, Авито, ","плита, конфорка, конфорки, точка зрения, продавец, покупатель, логично, уточнение, не работает, переписка, плита, продажа, авито, ",1757118755,1757118755,1
tags,"Хуже не будет, Хуже, точка зрения, Оптимист, Пессимист, Оптимизм, Пессимизм, ","хуже не будет, хуже, точка зрения, оптимист, пессимист, оптимизм, пессимизм, ",1757118960,1757118960,1
tags,"Наполеон, Один глаз, Одноглазый, черный юмор, спор, Бородино, Михаил Кутузов, глаз, Кутузов, драка, Точка зрения, ","наполеон, один глаз, одноглазый, черный юмор, спор, бородино, михаил кутузов, глаз, кутузов, драка, точка зрения, ",1757118984,1757118984,1
tags,"Логично, Точка зрения, Конфорки, Авито, продажа, плита, не работает, конфорка, покупатель, Продавец, переписка, Уточнение, Варочная панель, ","логично, точка зрения, конфорки, авито, продажа, плита, не работает, конфорка, покупатель, продавец, переписка, уточнение, варочная панель, ",1757119072,1757119072,1
tags,"IT-безопасность, IT, Безопасность, ","it-безопасность, it, безопасность, ",1757119430,1757119430,1
tags,"Жизнь, Жизненный путь, отпуск, Ожидание, В ожидании, Выходные, Отпуск, Работа, Мысли на работе, Выход на пенсию, пенсия, Время, Жизнь, жизненный путь, Осталось, Обратный отсчет, ","жизнь, жизненный путь, отпуск, ожидание, в ожидании, выходные, отпуск, работа, мысли на работе, выход на пенсию, пенсия, время, жизнь, жизненный путь, осталось, обратный отсчет, ",1757119725,1757119725,1
tags,"Дефекты речи, Возраст, Возрастное, Послал, Речь, Логопед, Ламбдацизм, Врач, Доктор, ","дефекты речи, возраст, возрастное, послал, речь, логопед, ламбдацизм, врач, доктор, ",1757120599,1757120599,1
tags,"Лосины, Лишний вес, Жирная, Жируха, Толстая, Вкусно и точка, Фитнес, ","лосины, лишний вес, жирная, жируха, толстая, вкусно и точка, фитнес, ",1757121002,1757121002,1
tags,"Мастурбация, Мужская мастурбация, Психологическая помощь, Психология, Интим, Самоудовлетворение, Онанизм, Рука, Мужская рука, Рукоблудие, Рукоблудство","мастурбация, мужская мастурбация, психологическая помощь, психология, интим, самоудовлетворение, онанизм, рука, мужская рука, рукоблудие, рукоблудство",1757121475,1757121475,1
tags,"Тарзан, Интим, Интимная жизнь, Отсутствие интимной жизни, девственник, Мужская девственность, Джунгли, В джунглях, Горилла, Удав, Душить удава, Онанизм, Мужская мастурбация, Самоудовлетворение, Интимный вопрос, Отсутствие партнера, Мужское одиночество, Одинокие мужчины, Одинокие парни, ","тарзан, интим, интимная жизнь, отсутствие интимной жизни, девственник, мужская девственность, джунгли, в джунглях, горилла, удав, душить удава, онанизм, мужская мастурбация, самоудовлетворение, интимный вопрос, отсутствие партнера, мужское одиночество, одинокие мужчины, одинокие парни, ",1757122687,1757122687,1
tags,"Маугли, Самоудовлетворение, Мужская девственность, В джунглях, джунгли, интимный вопрос, Одинокие парни, Интимная жизнь, тарзан, Мужская мастурбация, Удав, Одинокие мужчины, онанизм, Душить удава, горилла, Отсутствие партнера, Мужское одиночество, Отсутствие интимной жизни, интим, девственник","маугли, самоудовлетворение, мужская девственность, в джунглях, джунгли, интимный вопрос, одинокие парни, интимная жизнь, тарзан, мужская мастурбация, удав, одинокие мужчины, онанизм, душить удава, горилла, отсутствие партнера, мужское одиночество, отсутствие интимной жизни, интим, девственник",1757122702,1757122702,1
tags,"девственник, Мужская девственность, Самоудовлетворение, Интимная жизнь, Удав, Отсутствие интимной жизни, Мужская мастурбация, Душить удава, интимный вопрос, В джунглях, онанизм, Одинокие мужчины, тарзан, Отсутствие партнера, Одинокие парни, Маугли, интим, горилла, джунгли, Мужское одиночество, Зоофил","девственник, мужская девственность, самоудовлетворение, интимная жизнь, удав, отсутствие интимной жизни, мужская мастурбация, душить удава, интимный вопрос, в джунглях, онанизм, одинокие мужчины, тарзан, отсутствие партнера, одинокие парни, маугли, интим, горилла, джунгли, мужское одиночество, зоофил",1757122788,1757122788,1
tags,"Улыбка, Улыбнись, Всем удачи, Удачи, Мудачи, улыбнисьновомудню, Послышалось, Показалось, Лингвистические анекдоты, Русский язык, сказочноебали, трудовыебудни, ","улыбка, улыбнись, всем удачи, удачи, мудачи, улыбнисьновомудню, послышалось, показалось, лингвистические анекдоты, русский язык, сказочноебали, трудовыебудни, ",1757123160,1757123160,1
tags,"Улыбка, Трудовыебудни, русский язык, улыбнись, Сказочноебали, показалось, Лингвистические анекдоты, УДАЧИ, Всем удачи, улыбнисьновомудню, Мудачи, Послышалось, тот самый кот, кот с телками, ","улыбка, трудовыебудни, русский язык, улыбнись, сказочноебали, показалось, лингвистические анекдоты, удачи, всем удачи, улыбнисьновомудню, мудачи, послышалось, тот самый кот, кот с телками, ",1757123191,1757123191,1
tags,"СССР, Советский Союз, Кулинария, Навыки, Герб, Герб СССР, ","ссср, советский союз, кулинария, навыки, герб, герб ссср, ",1757124083,1757124083,1
tags,"Слив, Водопровод, Сантехник, Трубы, Рукожоп, Починил, ","слив, водопровод, сантехник, трубы, рукожоп, починил, ",1757124203,1757124203,1
tags,"водопровод, слив, сантехник, починил, трубы, Рукожоп, Кран, Смеситель, Раковина, ","водопровод, слив, сантехник, починил, трубы, рукожоп, кран, смеситель, раковина, ",1757124224,1757124224,1
tags,"Живи как хочешь, Законы, Уголовный кодекс, Правила поведения, Поведение, Асоциальное поведение, ","живи как хочешь, законы, уголовный кодекс, правила поведения, поведение, асоциальное поведение, ",1757124382,1757124382,1
tags,"МКАД, Место жительства, Казахстан, Где живешь, Замкад, Замкадыши, Замкадье, ","мкад, место жительства, казахстан, где живешь, замкад, замкадыши, замкадье, ",1757124958,1757124958,1
tags,"Замкадыши, место жительства, Замкад, Где живешь, Замкадье, МКАД, За Мкадом, Казахстан, Переписка, ","замкадыши, место жительства, замкад, где живешь, замкадье, мкад, за мкадом, казахстан, переписка, ",1757125019,1757125019,1
tags,"Замкадыши, переписка, Казахстан, Замкадье, МКАД, место жительства, Замкад, За Мкадом, Где живешь, где","замкадыши, переписка, казахстан, замкадье, мкад, место жительства, замкад, за мкадом, где живешь, где",1757125042,1757125042,1
tags,"Где, Где служил, Место службы, Армия, Военные, Время подлета, ","где, где служил, место службы, армия, военные, время подлета, ",1757125134,1757125134,1
tags,"армия, Где служил, Где, военные, Время подлета, Место службы, Орешник, Искандеры, ","армия, где служил, где, военные, время подлета, место службы, орешник, искандеры, ",1757125177,1757125177,1
tags,"Женщины, Мужчины, Умения, Умеешь, Достойный ответ, Ответила, Достойно ответила, Поставила на место, Борщ, Кухня, Плита, Готовка, Кулинария, Умение готовить, Мужчины, Женщины, Зарабатывание денег, Добытчик, Ну вот и поговорили, Семейная жизнь, Хозяйка, ","женщины, мужчины, умения, умеешь, достойный ответ, ответила, достойно ответила, поставила на место, борщ, кухня, плита, готовка, кулинария, умение готовить, мужчины, женщины, зарабатывание денег, добытчик, ну вот и поговорили, семейная жизнь, хозяйка, ",1757125344,1757125344,1
tags,"вознаграждение, аванс, потеря собаки, собака, потерялась, еврей, евреи, пропавшая собака, поиск собаки, ","вознаграждение, аванс, потеря собаки, собака, потерялась, еврей, евреи, пропавшая собака, поиск собаки, ",1757125503,1757125503,1
tags,"Пикап, Знакомство, Енот, Познакомилась, Женский интерес, ","пикап, знакомство, енот, познакомилась, женский интерес, ",1757125854,1757125854,1
tags,"Мужская вина, Виноват, Вина, Женщины, Мужчины, ","мужская вина, виноват, вина, женщины, мужчины, ",1757126269,1757126269,1
tags,"Интригующе, Инцест, Трудоустройство, Значение слова, Значение слов, ","интригующе, инцест, трудоустройство, значение слова, значение слов, ",1757126799,1757126799,1
tags,"Переписка, Алкоголь, Любовь, Отношения, Мужчины, Женщины, Симпатия, Женская красота, Водка, Спиртное, ","переписка, алкоголь, любовь, отношения, мужчины, женщины, симпатия, женская красота, водка, спиртное, ",1757127034,1757127034,1
tags,"Водяной пистолет, парни, Мужчины, Мальчики, Взрослые дети, Бездетный, Мужчины, Детский мир, Водяной пистолет, Игрушки, ","водяной пистолет, парни, мужчины, мальчики, взрослые дети, бездетный, мужчины, детский мир, водяной пистолет, игрушки, ",1757127933,1757127933,1
tags,"Женские каблуки, Каблук, Каблуки, Подкаблучник, Подкаблучники, ","женские каблуки, каблук, каблуки, подкаблучник, подкаблучники, ",1757128270,1757128270,1
tags,"Муж, Жена, интим, Интимная жизнь, Мужская верность, Мужская измена, Измена мужа, Супруги, Супружеская верность, Супружеское, ","муж, жена, интим, интимная жизнь, мужская верность, мужская измена, измена мужа, супруги, супружеская верность, супружеское, ",1757128503,1757128503,1
tags,"Супружеская верность, Мужская верность, жена, Интимная жизнь, Супруги, мужская измена, измена мужа, Супружеское, муж, интим, Секс, Близость, В постели, Бревно, ","супружеская верность, мужская верность, жена, интимная жизнь, супруги, мужская измена, измена мужа, супружеское, муж, интим, секс, близость, в постели, бревно, ",1757128575,1757128575,1
tags,"Похороны, Потемнело, Черный юмор, Аморальное, Комментарии, Надышался, Освежитель воздуха, История из жизни, Похороны, Смерть, Умер, Похороны, ","похороны, потемнело, черный юмор, аморальное, комментарии, надышался, освежитель воздуха, история из жизни, похороны, смерть, умер, похороны, ",1757128941,1757128941,1
tags,"Освежитель воздуха, похороны, умер, черный юмор, смерть, Аморальное, Надышался, История из жизни, Потемнело, комментарии, Очень черный юмор, ","освежитель воздуха, похороны, умер, черный юмор, смерть, аморальное, надышался, история из жизни, потемнело, комментарии, очень черный юмор, ",1757128967,1757128967,1
tags,"умер, Аморальное, похороны, черный юмор, Потемнело, История из жизни, Надышался, комментарии, Освежитель воздуха, смерть, Очень черный юмор, Токсикомания, Токсикоман, Надышался, ","умер, аморальное, похороны, черный юмор, потемнело, история из жизни, надышался, комментарии, освежитель воздуха, смерть, очень черный юмор, токсикомания, токсикоман, надышался, ",1757129025,1757129025,1
tags,"Ленин, Мавзолей, Комментарии, ","ленин, мавзолей, комментарии, ",1757129273,1757129273,1
tags,"Бали, Сын олигарха, Олигарх, Олигархи, бали, Деньги, Сказочноебали, Армия, Военные, Блат, Полк, Срочная служба, Военкомат, Большие деньги, Миллиардер, Миллиардеры, ","бали, сын олигарха, олигарх, олигархи, бали, деньги, сказочноебали, армия, военные, блат, полк, срочная служба, военкомат, большие деньги, миллиардер, миллиардеры, ",1757129558,1757129558,1
tags,"Школа, Одноклассники, Еврей, Евреи, Жид, Жиды, Жидовская морда, ","школа, одноклассники, еврей, евреи, жид, жиды, жидовская морда, ",1757129779,1757129779,1
tags,"Школа, Одноклассники, Еврей, Евреи, Жид, Жиды, Жидовская морда, Обзывают, Ученый, Ученые, ","школа, одноклассники, еврей, евреи, жид, жиды, жидовская морда, обзывают, ученый, ученые, ",1757129796,1757129796,1
tags,"Субтитры, Телевизор, Зрение, Плохое зрение, Проблемы со зрением, ","субтитры, телевизор, зрение, плохое зрение, проблемы со зрением, ",1757130155,1757130155,1
tags,"ЧСВ, Высокомерие, Смотрит, Музыка, Классическая музыка, Музыкальное, Музыкальные вкусы, Музыкальный стиль, ","чсв, высокомерие, смотрит, музыка, классическая музыка, музыкальное, музыкальные вкусы, музыкальный стиль, ",1757130314,1757130314,1
tags,"Поэзия, Япония, Японцы, Японская поэзия, Хокку, ","поэзия, япония, японцы, японская поэзия, хокку, ",1757130738,1757130738,1
tags,"хокку, Япония, японцы, Поэзия, Японская поэзия, Татибана Акэми, Пельмени, Обжорство, Вкусно, Аппетитно, ","хокку, япония, японцы, поэзия, японская поэзия, татибана акэми, пельмени, обжорство, вкусно, аппетитно, ",1757130784,1757130784,1
tags,"Интроверт, Молчание, Интроверты, Обиделась, ","интроверт, молчание, интроверты, обиделась, ",1757130992,1757130992,1
tags,"Женский возраст, Сорокалетние женщины, Женщины после сорока, Коты, Котики, Кошки, Женский возраст, Женская старость, Женское старение, ","женский возраст, сорокалетние женщины, женщины после сорока, коты, котики, кошки, женский возраст, женская старость, женское старение, ",1757131434,1757131434,1
tags,"Сорокалетние женщины, Коты, Женское старение, Женский возраст, Котики, Женщины после сорока, Женская старость, кошки, Женское одиночество, Одинокие женщины, Котики, Позднокотящие женщины, ","сорокалетние женщины, коты, женское старение, женский возраст, котики, женщины после сорока, женская старость, кошки, женское одиночество, одинокие женщины, котики, позднокотящие женщины, ",1757131519,1757131519,1
tags,"Свидание, Мужское коварство, В постели, Интимные намеки, Интимный подтекст, Свидание, На свидании, По ресторанам, В ресторане, Женские часики, Женское время, Первое свидание, На свидании, ","свидание, мужское коварство, в постели, интимные намеки, интимный подтекст, свидание, на свидании, по ресторанам, в ресторане, женские часики, женское время, первое свидание, на свидании, ",1757131841,1757131841,1
tags,"Мачеха, Интим, Прон, Взросление, Мужчины, Интим, Мужское взросление, Ассоциации, Ассоциативный ряд, ","мачеха, интим, прон, взросление, мужчины, интим, мужское взросление, ассоциации, ассоциативный ряд, ",1757132220,1757132220,1
tags,"Стол, первое, Второе, Кот, Котик, Коты, Котики, На столе, Кот на столе, ","стол, первое, второе, кот, котик, коты, котики, на столе, кот на столе, ",1757132666,1757132666,1
tags,"Продавец, Покупатель, Хитрость, Хитрый продавец, ","продавец, покупатель, хитрость, хитрый продавец, ",1757133044,1757133044,1
tags,"Продавец, Покупатель, Хитрость, Хитрый продавец, Ведьмак, ","продавец, покупатель, хитрость, хитрый продавец, ведьмак, ",1757133056,1757133056,1
tags,"Гольф, Деньги, Девушки, Англия, Богатые, Высшее общество, ","гольф, деньги, девушки, англия, богатые, высшее общество, ",1757133391,1757133391,1
tags,"Деньги, Возврат, Возврат денег, Финансы, Банк, банковский счет, ","деньги, возврат, возврат денег, финансы, банк, банковский счет, ",1757133548,1757133548,1
tags,"Крест, Вера, Религия, Православие, Ислам, Мусульмане, Мусульманин, Вампир, Охотник на вампиров, Вампирское, Вампир, Вампиры, ","крест, вера, религия, православие, ислам, мусульмане, мусульманин, вампир, охотник на вампиров, вампирское, вампир, вампиры, ",1757133925,1757133925,1
tags,"Паук, пауки, Арахнофобия, Лапки, Паучок, Паучки, Паучьи лапки, ","паук, пауки, арахнофобия, лапки, паучок, паучки, паучьи лапки, ",1757134245,1757134245,1
tags,"Пользователь, Пользователи, Функционал, потребности","пользователь, пользователи, функционал, потребности",1757134446,1757134446,1
tags,"Пользователь, Пользователи, Функционал, потребности, Функционал продукта, Потребность пользователя, Пользователи, Пользователь, ","пользователь, пользователи, функционал, потребности, функционал продукта, потребность пользователя, пользователи, пользователь, ",1757134472,1757134472,1
tags,"Фредди Меркури, Группа Квин, Quin, Песня, Хит, Известная песня, Шазам, Напев, ","фредди меркури, группа квин, quin, песня, хит, известная песня, шазам, напев, ",1757135219,1757135219,1
tags,"Quin, напев, Хит, Фредди Меркури, Шазам, Известная песня, песня, Группа Квин, Ориентация, ","quin, напев, хит, фредди меркури, шазам, известная песня, песня, группа квин, ориентация, ",1757135230,1757135230,1
tags,"песня, Фредди Меркури, Группа Квин, напев, Ориентация, Шазам, Quin, Известная песня, Хит, Русский язык, Грамматика, Послышалось, Припев, ","песня, фредди меркури, группа квин, напев, ориентация, шазам, quin, известная песня, хит, русский язык, грамматика, послышалось, припев, ",1757135274,1757135274,1
tags,"Тыква, Комментарии, Черный юмор, Расчлененка, ","тыква, комментарии, черный юмор, расчлененка, ",1757135503,1757135503,1
tags,"Бесполезная, Плохой пример, Бесполезность, быть бесполезным, ","бесполезная, плохой пример, бесполезность, быть бесполезным, ",1757135999,1757135999,1
tags,"Знакомства, Сайт знакомств, Тиндер, незнакомка, Женская анкета, На сайте знакомств, СЗ, Угадай, Первое свидание, ","знакомства, сайт знакомств, тиндер, незнакомка, женская анкета, на сайте знакомств, сз, угадай, первое свидание, ",1757136543,1757136543,1
tags,"Любимая, Деньги, Деньги закончились, ","любимая, деньги, деньги закончились, ",1757157986,1757157986,1
tags,"Одесса, Евреи, Перешла дорогу, Перешел дорогу, Не те люди, ","одесса, евреи, перешла дорогу, перешел дорогу, не те люди, ",1757158281,1757158281,1
tags,"Перешла дорогу, Перешел дорогу, одесса, Не те люди, евреи, Одесса, ","перешла дорогу, перешел дорогу, одесса, не те люди, евреи, одесса, ",1757158293,1757158293,1
tags,"В жизни, Мем, Мемы, Грусть, Тоска, Смешной, Печаль, Депрессия, Жизнерадостность, Жизнерадостный, Грустный, ","в жизни, мем, мемы, грусть, тоска, смешной, печаль, депрессия, жизнерадостность, жизнерадостный, грустный, ",1757158713,1757158713,1
tags,"Дождь, Прогноз погоды, Погода, Неопределенность, ","дождь, прогноз погоды, погода, неопределенность, ",1757159088,1757159088,1
tags,"Организм, Сон, Бессонница, Не спится, ","организм, сон, бессонница, не спится, ",1757159285,1757159285,1
tags,"Таксист, В такси, проехал поворот, волнение, собаки, за рулем, собака за рулем, собаки за рулем, волнение, выражение лица, паника, пассажир, такси, таксист, ","таксист, в такси, проехал поворот, волнение, собаки, за рулем, собака за рулем, собаки за рулем, волнение, выражение лица, паника, пассажир, такси, таксист, ",1757159505,1757159505,1
tags,"Плита, Варочная панель, На плите, Конфорка, Конфорки, Угадал, Взрослые, Взрослая жизнь, Кухня, На кухне, Из жизни взрослых, Быть взрослым, Готовка, Кастрюля, ","плита, варочная панель, на плите, конфорка, конфорки, угадал, взрослые, взрослая жизнь, кухня, на кухне, из жизни взрослых, быть взрослым, готовка, кастрюля, ",1757159706,1757159706,1
tags,"Астрахань, Арбуз, Арбузы, Весь мир, ","астрахань, арбуз, арбузы, весь мир, ",1757159903,1757159903,1
tags,"Свидание, На свидании, Одиночество, Одинокий, Отсутствие партнера, Одинокое свидание, ","свидание, на свидании, одиночество, одинокий, отсутствие партнера, одинокое свидание, ",1757160059,1757160059,1
tags,"Котик, Краснодар, Озеро, Топография, Топонимы, Топоним, Показалось, Парейдолия, Котик, Котики, ","котик, краснодар, озеро, топография, топонимы, топоним, показалось, парейдолия, котик, котики, ",1757160313,1757160313,1
tags,"Понты, Армяне, Армянский ампир, Кондиционер, Toyota Land Cruiser, Тойота Ленд Крузер, Тойота, ","понты, армяне, армянский ампир, кондиционер, toyota land cruiser, тойота ленд крузер, тойота, ",1757160515,1757160515,1
tags,"Клитор, Женский оргазм, Женская анатомия, Интим, Мужские поиски, Не нашел, Вагина, Женское удовольствие, В постели, Камасутра, ","клитор, женский оргазм, женская анатомия, интим, мужские поиски, не нашел, вагина, женское удовольствие, в постели, камасутра, ",1757160955,1757160955,1
tags,"Интим, Бревно, Посадить дерево, Бывшая, В постели, ","интим, бревно, посадить дерево, бывшая, в постели, ",1757161185,1757161185,1
tags,"Негры, Таблетки, Название, Название лекарства, Название таблеток, Таблетка, Негр, Чернокожие, Рабочие, Крестьяне, Лозунги, Первомай, ","негры, таблетки, название, название лекарства, название таблеток, таблетка, негр, чернокожие, рабочие, крестьяне, лозунги, первомай, ",1757161468,1757161468,1
tags,"Новая жизнь, Внешний вид, Усталость, Жизнь, Грусть, Не получилось, ","новая жизнь, внешний вид, усталость, жизнь, грусть, не получилось, ",1757161627,1757161627,1
tags,"грусть, усталость, внешний вид, не получилось, Новая Жизнь, жизнь, Выгорание, Внутреннее выгорание, Эмоциональное выгорание, Грусть, Депрессия, Нет сил, Нету сил, ","грусть, усталость, внешний вид, не получилось, новая жизнь, жизнь, выгорание, внутреннее выгорание, эмоциональное выгорание, грусть, депрессия, нет сил, нету сил, ",1757161664,1757161664,1
tags,"Эмоциональное выгорание, грусть, внешний вид, усталость, Выгорание, Нет сил, жизнь, депрессия, не получилось, Внутреннее выгорание, Нету сил, Новая Жизнь, Хроническая усталость, ","эмоциональное выгорание, грусть, внешний вид, усталость, выгорание, нет сил, жизнь, депрессия, не получилось, внутреннее выгорание, нету сил, новая жизнь, хроническая усталость, ",1757161682,1757161682,1
tags,"Собака, Собаки, на крыше, Выражение лица, ","собака, собаки, на крыше, выражение лица, ",1757161978,1757161978,1
tags,"Соты, Мед, Пчелы, Пчеловод, Пчеловодство, Улей, Пасека, ","соты, мед, пчелы, пчеловод, пчеловодство, улей, пасека, ",1757162477,1757162477,1
tags,"Простоквашино, Матроскин, Дядя Федор, Обиделась, Женская обида, Женские обиды, Мужская вина, ","простоквашино, матроскин, дядя федор, обиделась, женская обида, женские обиды, мужская вина, ",1757163020,1757163020,1
